Region,Resource,Zone,Cluster,AnnualSum
EIC,EIC_batteries_1,1,1,2.100013728647983e6
EIC,EIC_biomass_1,1,1,2.713645167475117e7
EIC,EIC_conventional_hydroelectric_1,1,1,1.503607263568438e8
EIC,EIC_conventional_steam_coal_1,1,1,0.0
EIC,EIC_conventional_steam_coal_2,1,2,0.0
EIC,EIC_hydroelectric_pumped_storage_1,1,1,1.697301143925618e8
EIC,EIC_natural_gas_fired_combined_cycle_1,1,1,0.0
EIC,EIC_natural_gas_fired_combined_cycle_2,1,2,0.0
EIC,EIC_natural_gas_fired_combustion_turbine_1,1,1,0.0
EIC,EIC_natural_gas_fired_combustion_turbine_2,1,2,0.0
EIC,EIC_natural_gas_internal_combustion_engine_1,1,1,0.0
EIC,EIC_natural_gas_steam_turbine_1,1,1,0.0
EIC,EIC_nuclear_1,1,1,309.02816831579037
EIC,EIC_offshore_wind_turbine_1,1,1,237.02785128818965
EIC,EIC_onshore_wind_turbine_1,1,1,164.46454865951347
EIC,EIC_petroleum_liquids_1,1,1,0.0
EIC,EIC_small_hydroelectric_1,1,1,8.848015471756546e6
EIC,EIC_solar_photovoltaic_1,1,1,4.678898281454667
TRE,TRE_batteries_1,2,1,809482.78774498
TRE,TRE_biomass_1,2,1,803893.4412241639
TRE,TRE_conventional_hydroelectric_1,2,1,1.2333502070837882e6
TRE,TRE_conventional_steam_coal_1,2,1,0.0
TRE,TRE_conventional_steam_coal_2,2,2,0.0
TRE,TRE_natural_gas_fired_combined_cycle_1,2,1,0.0
TRE,TRE_natural_gas_fired_combined_cycle_2,2,2,0.0
TRE,TRE_natural_gas_fired_combustion_turbine_1,2,1,0.0
TRE,TRE_natural_gas_fired_combustion_turbine_2,2,2,0.0
TRE,TRE_natural_gas_internal_combustion_engine_1,2,1,0.0
TRE,TRE_natural_gas_steam_turbine_1,2,1,0.0
TRE,TRE_nuclear_1,2,1,359.6247809505597
TRE,TRE_onshore_wind_turbine_1,2,1,163.21021854414687
TRE,TRE_petroleum_liquids_1,2,1,0.0
TRE,TRE_small_hydroelectric_1,2,1,15167.07350848959
TRE,TRE_solar_photovoltaic_1,2,1,492.37287671438423
WECC,WECC_batteries_1,3,1,6.694042397645998e6
WECC,WECC_biomass_1,3,1,1.147762971678203e7
WECC,WECC_conventional_hydroelectric_1,3,1,4.615124006700073e8
WECC,WECC_conventional_steam_coal_1,3,1,0.0
WECC,WECC_conventional_steam_coal_2,3,2,0.0
WECC,WECC_geothermal_1,3,1,0.0
WECC,WECC_hydroelectric_pumped_storage_1,3,1,4.755188049690485e7
WECC,WECC_natural_gas_fired_combined_cycle_1,3,1,0.0
WECC,WECC_natural_gas_fired_combined_cycle_2,3,2,0.0
WECC,WECC_natural_gas_fired_combustion_turbine_1,3,1,0.0
WECC,WECC_natural_gas_fired_combustion_turbine_2,3,2,0.0
WECC,WECC_natural_gas_internal_combustion_engine_1,3,1,0.0
WECC,WECC_natural_gas_steam_turbine_1,3,1,0.0
WECC,WECC_nuclear_1,3,1,362.47715043420806
WECC,WECC_onshore_wind_turbine_1,3,1,282.6604672970616
WECC,WECC_petroleum_liquids_1,3,1,0.0
WECC,WECC_small_hydroelectric_1,3,1,9.223948526595324e6
WECC,WECC_solar_photovoltaic_1,3,1,39.0972119786904
WECC,WECC_distributed_generation_1,3,1,1.91360153468062e8
EIC,EIC_distributed_generation_1,1,1,2.6372630535335022e8
TRE,TRE_distributed_generation_1,2,1,1.1381501169118665e8
EIC,EIC_naturalgas_ccavgcf_moderate_0,1,0,0.0
EIC,EIC_naturalgas_ctavgcf_moderate_0,1,0,0.0
EIC,EIC_battery_moderate_0,1,0,7.726939012093425e7
EIC,EIC_naturalgas_ccccsavgcf_conservative_0,1,0,0.0
EIC,EIC_advnuclear_atb_moderate_0,1,0,73.59938615590318
EIC,EIC_storage_metalair_advanced_0,1,0,1.5094399716905017e9
EIC,EIC_landbasedwind_class1_moderate_0,1,0,4.81310108099318e9
EIC,EIC_landbasedwind_class1_moderate_1,1,1,7213.64373505306
EIC,EIC_landbasedwind_class1_moderate_2,1,2,5341.809098389598
EIC,EIC_landbasedwind_class1_moderate_3,1,3,1096.693607988415
EIC,EIC_landbasedwind_class1_moderate_4,1,4,4203.248559179226
EIC,EIC_landbasedwind_class1_moderate_5,1,5,1048.2569944336722
EIC,EIC_landbasedwind_class1_moderate_6,1,6,1714.8674586502912
EIC,EIC_landbasedwind_class1_moderate_7,1,7,590.7247887299536
EIC,EIC_landbasedwind_class1_moderate_8,1,8,775.2813941207388
EIC,EIC_landbasedwind_class1_moderate_9,1,9,34.1078472969318
EIC,EIC_utilitypv_class1_moderate_0,1,0,2231.668734668903
EIC,EIC_utilitypv_class1_moderate_1,1,1,7668.596628552565
EIC,EIC_utilitypv_class1_moderate_2,1,2,1028.2036867553547
